name,link,price,price_currency,mileage,fuel_type,year,gearbox,horsepower,location,image_url,engine_capacity
MINI John Cooper Works,https://www.otomoto.pl/osobowe/oferta/mini-john-cooper-works-fv-23-stan-idealny-ID6GC76O.html,144 900,PLN,23 000 km,Benzyna,2021 ,Automatyczna,231,Kielce (Świętokrzyskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjhueHB0NjU3bTJxbTMtT1RPTU9UT1BMIn0.RcZzDUd4EhD8XC37FWSINahYtaYFkQvnvQ8AjnXvxdU/image;s=320x240,1 998 cm3
Audi A4 2.0 TDI e,https://www.otomoto.pl/osobowe/oferta/audi-a4-sprzedam-audi-a4-b8-2-0-tdi-136km-manual-ID6GDaGo.html,27 500,PLN,358 115 km,Diesel,2011 ,Manualna,136,Banie (Zachodniopomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijk5Y2xtYmkwdW1lMjMtT1RPTU9UT1BMIn0.DK5tZ4d6XxewnG0oObG9GK6LomfyObRf26YNK8-LQGc/image;s=320x240,1 968 cm3
Opel Zafira 1.4 T Enjoy EU6,https://www.otomoto.pl/osobowe/oferta/opel-zafira-1-4-benz-7-osobowa-140-km-ID6GtgmR.html,30 900,PLN,184 400 km,Benzyna,2012 ,Manualna,140,Gliwice (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFzNmk2eGh2cjFkMi1PVE9NT1RPUEwifQ.3msXVuAXM24_6nwmupnfYqlEzvjCMRfZrehwyFN-dmo/image;s=320x240,1 364 cm3
Renault Megane 1.6 16V Style Edition,https://www.otomoto.pl/osobowe/oferta/renault-megane-oryginalne-170-tys-km-1-6-benz-100-km-klima-szklany-dach-super-stan-ID6GDaEJ.html,18 900,PLN,170 000 km,Benzyna,2009 ,Manualna,100,Mińsk Mazowiecki (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZzajltZG5jZHRjOTMtT1RPTU9UT1BMIn0.ERiX30NLNn5PUVgUG8fwt-Mq6Vo6RJw8voYRP5GQ6ww/image;s=320x240,1 598 cm3
BMW X3 xDrive30d,https://www.otomoto.pl/osobowe/oferta/bmw-x3-bmw-x3-e83-2009-automat-zloty-ID6GC70v.html,37 500,PLN,187 800 km,Diesel,2009 ,Automatyczna,218,Przemyśl (Podkarpackie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImY0Z3k2dGR4cHh1ZC1PVE9NT1RPUEwifQ.kvCMEXeW5Uh-Knh4ApuR_iQ6z34yGT5X8QS4-y8e9pw/image;s=320x240,2 993 cm3
Mitsubishi Pajero 3.0 GLS,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-wyprawowy-4x4-kamper-spanie-dla-4-osob-ID6GDaG5.html,72 500,PLN,121 000 km,Benzyna,1998 ,Manualna,150,Kraków (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imd0cDJkaHEwM2xhbDMtT1RPTU9UT1BMIn0.BM-h7aQaV0LHGsPmc0Xym_-ZKQNLOViNNku4ps2nCuo/image;s=320x240,2 972 cm3
Mercedes-Benz Klasa C 180 T CGI Automatik BlueEFFICIENCY Avantgarde,https://www.otomoto.pl/osobowe/oferta/mercedes-benz-klasa-c-amg-1-8-benzyna-lifting-bezwypadkowy-serwis-ID6GDaGc.html,35 999,PLN,240 000 km,Benzyna,2012 ,Automatyczna,156,Nowa Wieś Rzeczna (Pomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjV5eXZ5cWVxNGpwYy1PVE9NT1RPUEwifQ.DwQ1Vtm8BD18KRCmwHXVT1158dtMOv1JsF2Y6_61LqA/image;s=320x240,1 796 cm3
Nissan Qashqai+2 1.6 Tekna,https://www.otomoto.pl/osobowe/oferta/nissan-qashqai-2-nissan-qasqhai-2-7-osobowy-tekna-ID6GDaH7.html,34 900,PLN,176 800 km,Benzyna,2011 ,Manualna,116,Okrzeja (Lubelskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVhcjQwOWQydGp1cTEtT1RPTU9UT1BMIn0.IWe5ddUBTP4KgCPEDQEtlEk1LDvH31yBEWu_AGeyJ3Q/image;s=320x240,1 598 cm3
Volkswagen Passat 2.0 TDI BMT Trendline,https://www.otomoto.pl/osobowe/oferta/volkswagen-passat-vw-passat-b8-stan-b-dobry-ID6GeY1Q.html,62 730,PLN,238 000 km,Diesel,2017 ,Manualna,150,Wrocław (Dolnośląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRjYTVqd2hhMXdlZi1PVE9NT1RPUEwifQ.I2d2PDfe9TtpZScgAja73QjhKSCZ2r0Ml0Dq2X_HQqc/image;s=320x240,1 968 cm3
Hyundai I30 1.4 blue Comfort,https://www.otomoto.pl/osobowe/oferta/hyundai-i30-hyundai-i-30-ID6GDaDw.html,18 900,PLN,150 000 km,Benzyna,2010 ,Manualna,109,Augustów (Podlaskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZuNzJ2N2pvZXRjMzItT1RPTU9UT1BMIn0.OzTPnDWZy8XVRQdGjEdyzS3zQ-JhE3Takii7-awbkd4/image;s=320x240,1 396 cm3
BMW Seria 5 520d M Sport,https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-bmw-5-seria-5-g30-520d-m-sport-performance-20-ID6GDaCR.html,118 000,PLN,197 500 km,Diesel,2017 ,Automatyczna,190,Rzeszów (Podkarpackie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImRkZmZ6dGNxbmo0YzItT1RPTU9UT1BMIn0.1mYFYkdPXjskcss1eanzgeJYc0EVbGvbWEjym2P8t6k/image;s=320x240,1 995 cm3
Fiat Bravo 1.4 T-Jet 16V Dynamic,https://www.otomoto.pl/osobowe/oferta/fiat-bravo-fiat-bravo-ID6GDawh.html,19 999,PLN,213 000 km,Benzyna,2010 ,Manualna,120,Gliwice (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InFxemo5YjVuNW1sMDEtT1RPTU9UT1BMIn0.a-gySO3qTQvI0xFz-6GgX0NayuXcQknY_SQwSPTDpbI/image;s=320x240,1 368 cm3
Audi A3 2.0 TDI DPF (DSG) S tronic Ambiente,https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-8p-s-line-dsg-2-0-tdi-ID6GDaBd.html,35 000,PLN,214 339 km,Diesel,2009 ,Automatyczna,140,Opole (Opolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InV1ZG8wdHAzMHZtMjItT1RPTU9UT1BMIn0.dHtf0ufyOazdSArO3a4_cpQZHqiC79R3DJHAzBfoH0c/image;s=320x240,1 968 cm3
Ford Focus 2.0 TDCi Titanium ASS,https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-polift-bogate-wyposazenie-super-stan-ID6Gb3BQ.html,42 000,PLN,243 530 km,Diesel,2016 ,Manualna,150,Lublin (Lubelskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImR1MzF2anZsNjB2bjEtT1RPTU9UT1BMIn0._gBTMC0DbxpyZvwZYnGV70FCOu8YebJXQWe-WTqNxkQ/image;s=320x240,1 997 cm3
Renault Clio 0.9 Energy TCe Limited,https://www.otomoto.pl/osobowe/oferta/renault-clio-pierwszy-wlasciciel-serwisowany-w-aso-stan-idealny-maly-przebieg-ID6GD8MX.html,40 000,PLN,12 000 km,Benzyna,2019 ,Manualna,90,Gdańsk (Pomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImwwZHQ2MXk3Zm5jcjItT1RPTU9UT1BMIn0.2r7PrjeWTYZivGa_7uFdStplHD5sHCRFgKYuggJdCfM/image;s=320x240,898 cm3
Nissan Pulsar,https://www.otomoto.pl/osobowe/oferta/nissan-pulsar-ID6GlHYz.html,28 500,PLN,115 000 km,Benzyna,2015 ,Manualna,116,Markowszczyzna (Podlaskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjFuczd4aHJ6OHIxcDMtT1RPTU9UT1BMIn0.qN1ak_555sDBRAkTMqYR4wpRDRSMLoa94o14gN37FPA/image;s=320x240,1 197 cm3
Opel Astra 1.4 Turbo Sports Tourer Dynamic,https://www.otomoto.pl/osobowe/oferta/opel-astra-89293-km100-serwisbogata-wersjasalonowy-stanzobacz-ID6GC73K.html,48 900,PLN,89 293 km,Benzyna,2017 ,Manualna,125,Przystajń (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRwd3UzbnoxNjNwMDMtT1RPTU9UT1BMIn0.uk45tTvKC84x3ngnap_RnctWSobPgpbBfshO72uhgdk/image;s=320x240,1 399 cm3
Jeep Grand Cherokee Gr 5.7 V8 Overland,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-trail-rated-w-drodze-do-portu-ID6GC761.html,42 000,PLN,177 000 km,Benzyna,2014 ,Automatyczna,352,Gdańsk (Pomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZlOWFmeXNicGxyazMtT1RPTU9UT1BMIn0.3XlduLUu9aqFJY2NZ-ynK452jhG_RS9cn81bDA-ZKCg/image;s=320x240,5 654 cm3
Jeep Wrangler Unlimited GME 2.0 Turbo Rubicon,https://www.otomoto.pl/osobowe/oferta/jeep-wrangler-pierwszy-wlasciciel-stan-bardzo-dobry-ID6GC6Vb.html,269 370,PLN,43 000 km,Benzyna,2021 ,Automatyczna,272,Bielsko-Biała (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjM2azV6cDgxbHNiejItT1RPTU9UT1BMIn0.e2nkpDanmty9QZfUzydKY5nrskDwoKXlz4gQ8yvpm-E/image;s=320x240,1 995 cm3
Ford Mondeo 2.0 EcoBlue ST-Line X AWD,https://www.otomoto.pl/osobowe/oferta/ford-mondeo-ford-mondeo-2-0-ecoblue-st-line-x-awd-ID6GC72l.html,91 900,PLN,117 100 km,Diesel,2019 ,Automatyczna,190,Olsztyn (Warmińsko-mazurskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZkejJsdzdxdXh6cTItT1RPTU9UT1BMIn0.EwrnLOufFj5yvxpfockgZ_Iey94b97gKLv4IyLXKsUE/image;s=320x240,1 997 cm3
Opel Astra III 1.4 Elegance,https://www.otomoto.pl/osobowe/oferta/opel-astra-1-4-ekonomiczny-klima-sprawna-zadbany-ID6GC75X.html,8 900,PLN,216 300 km,Benzyna,2007 ,Manualna,90,Międzyzdroje (Zachodniopomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImkyYXMxZDUxajBpbTItT1RPTU9UT1BMIn0.RYe1fyOZuHXFpI6Ghj773I4j71F-pLJerIWyfyFZetQ/image;s=320x240,1 364 cm3
Volkswagen Caravelle,https://www.otomoto.pl/osobowe/oferta/volkswagen-caravelle-ID6G9kPG.html,79 000,PLN,234 000 km,Diesel,2015 ,Manualna,150,Mąkolice (Łódzkie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImNsY2E1NXZnaG5zcS1PVE9NT1RPUEwifQ.JJ-MAK8rElBW1o3DL5hTxSDlsDs4QvAoO1vgldDBgnE/image;s=320x240,1 968 cm3
Honda CR-V,https://www.otomoto.pl/osobowe/oferta/honda-cr-v-2-0-benzyna-155km-4x4-kamera-bogata-jak-nowa-ID6GxGfN.html,86 300,PLN,77 000 km,Benzyna,2015 ,Automatyczna,155,Niwy (Świętokrzyskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijlwbndud3FpM3NhYy1PVE9NT1RPUEwifQ.6extk_wRpoHupRqhB9C00rmY1gcJdYZNu8j2HdUY7qg/image;s=320x240,1 997 cm3
Kia Sportage 1.6 T-GDI L Business Line Plus 2WD,https://www.otomoto.pl/osobowe/oferta/kia-sportage-1-6-t-gdi-panorama-skora-hak-serwis-biala-perla-zarejestrowany-ID6GicMf.html,73 900,PLN,99 580 km,Benzyna,2017 ,Manualna,177,Staszów (Świętokrzyskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFjNzdicXo4MWxsNjEtT1RPTU9UT1BMIn0.izLsAHXxppeFYVQaR4-I4U5Y8McZj_uwtoUanxrkEb4/image;s=320x240,1 591 cm3
Mercedes-Benz Klasa R 320 CDI 4-Matic,https://www.otomoto.pl/osobowe/oferta/mercedes-benz-klasa-r-ID6GeY36.html,15 900,PLN,297 550 km,Diesel,2007 ,Automatyczna,224,Kielce (Świętokrzyskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InNkY3ZydW5rbnVvYTEtT1RPTU9UT1BMIn0.swwdmnTBwHLJMtTdqCXicLq_wPsjXDCsDXakUTxvDrg/image;s=320x240,2 987 cm3
Opel Insignia 2.0 CDTI Edition,https://www.otomoto.pl/osobowe/oferta/opel-insignia-polski-salon-stan-bardzo-dobry-ID6GDa3l.html,28 000,PLN,231 000 km,Diesel,2013 ,Manualna,160,Warszawa (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhlNGI2OHRuMTY5NTMtT1RPTU9UT1BMIn0.gn3NJ2S0HEz3-i29aXcNiTcKT08oIWKNXf4OZ77y95U/image;s=320x240,1 956 cm3
Volkswagen Caddy 2.0 TDI Highline DSG,https://www.otomoto.pl/osobowe/oferta/volkswagen-caddy-vw-caddy-3-2012r-2-0-tdi-dsg-ID6Gxm9a.html,43 000,PLN,234 185 km,Diesel,2012 ,Automatyczna,140,Marki (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhyZWducWd3YjlpcS1PVE9NT1RPUEwifQ.pGo0BkuFFmagtD9l2kSBBdPAQ54EBOd_9FdAmAmlKe0/image;s=320x240,1 968 cm3
Opel Insignia 2.0 CDTI Active ecoFLEX S&S,https://www.otomoto.pl/osobowe/oferta/opel-insignia-opel-insignia-2010rok-2-0-140km-navi-skory-klima-alusy-serwis-belgia-ID6GDaCU.html,18 800,PLN,223 874 km,Diesel,2010 ,Manualna,140,Strzegom (Dolnośląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imc2cW1zYXZrMm42czItT1RPTU9UT1BMIn0.njpMN3T01g9nZ0ThPhzg3IbLymbR0sVZ7O-0SrafpKo/image;s=320x240,1 956 cm3
BMW Seria 5 520d Touring,https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-bmw-f11-m-pakiet-maxton-super-stan-ID6GuFJs.html,49 999,PLN,272 450 km,Diesel,2011 ,Automatyczna,184,Wołów (Dolnośląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjNuN2x3MDVhdnYwby1PVE9NT1RPUEwifQ.IedLYcbA5nWlm77bv4pxnK-eD1rpK_vt4ll65GilBR4/image;s=320x240,1 995 cm3
BMW Seria 1 118d,https://www.otomoto.pl/osobowe/oferta/bmw-seria-1-bmw-118d-122km-oryginalnie-bez-dpf-ID6GDaB8.html,16 900,PLN,278 840 km,Diesel,2005 ,Manualna,122,Wałcz (Zachodniopomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjdhdGFubnQxZTE0ajEtT1RPTU9UT1BMIn0.89HdtwbDZLnuUTAcpRyERNPfSpSROpPskAGFfGvL2kI/image;s=320x240,1 995 cm3
Seat Leon SC 1.4 TSI Start&Stop FR,https://www.otomoto.pl/osobowe/oferta/seat-leon-1-4-92kw-fullled-bluetooth-frpakiet-zadbany-ID6GDanM.html,36 700,PLN,189 000 km,Benzyna,2015 ,Manualna,125,Nysa (Opolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InkzY2JqZzdqcHB1ejItT1RPTU9UT1BMIn0.HTK59lyrImkXR0E3na3Le4ZyZcc_UFuv3jQFx7FPhEE/image;s=320x240,1 395 cm3
Honda Odyssey,https://www.otomoto.pl/osobowe/oferta/honda-odyssey-honda-odyssey-2018-ID6GDaoj.html,112 000,PLN,101 500 km,Benzyna,2018 ,Automatyczna,248,Ząbki (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImlydzJ1amlrZGI5dTMtT1RPTU9UT1BMIn0._ZcQzTQlwG5ULOFNEF38BVKJ_wDaCmUbRYiuyJASCYY/image;s=320x240,3 471 cm3
Seat Leon 2.0 TDI DPF DSG FR,https://www.otomoto.pl/osobowe/oferta/seat-leon-leon-fr-2-0-tdi-ID6GDaBr.html,33 333,PLN,194 300 km,Diesel,2012 ,Automatyczna,140,Gryfino (Zachodniopomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjMzMGJvanp1Z3lrYS1PVE9NT1RPUEwifQ.cl52v09sfTgPbJEX8eUNOgj6FC1CmmpJjTDuO4GJe_Q/image;s=320x240,1 968 cm3
Volkswagen Caddy,https://www.otomoto.pl/osobowe/oferta/volkswagen-caddy-ID6GDaDc.html,36 900,PLN,260 000 km,Diesel,2012 ,Manualna,140,Tarnobrzeg (Podkarpackie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVsMGg0cTVyZ3J2Zy1PVE9NT1RPUEwifQ.BKFt5KMYlh1JuPwSgwl-OgbCWY8n3U1P6iGvSj3fu-M/image;s=320x240,1 968 cm3
Nissan Micra 1.0 IG-T N-Connecta,https://www.otomoto.pl/osobowe/oferta/nissan-micra-1-0-100km-59tys-km-tablet-ID6GDaCt.html,29 900,PLN,59 176 km,Benzyna,2020 ,Manualna,100,Turek (Wielkopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImMzdHZlNWc2dzJoNzMtT1RPTU9UT1BMIn0.mUNtQKkbqj8bCQami0xS4tPwM6SC_EEk7lwJNpityDw/image;s=320x240,999 cm3
Toyota Corolla Verso,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-verso-pierwszy-wlasciciel-1-8vvt-i-e12-135-km-japonczyk-nie-turek-ID6GD9v7.html,8 500,PLN,399 823 km,Benzyna,2002 ,Manualna,135,Radom (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjNzemJwd3VwaHp0dzItT1RPTU9UT1BMIn0.uNmdgPq2W8BNFPIup4SpXgHnde_fHvgUDH_jFN4RFY8/image;s=320x240,1 794 cm3
BMW Seria 3 320d xDrive Sport Line Shadow,https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-2-0d190km-4x4x-drive-xenon-ledy-navi-skory-pdc-z-niemiec-lift-ID6Gr23w.html,64 900,PLN,203 000 km,Diesel,2015 ,Automatyczna,190,Ostrów Mazowiecka (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InMydDd6cWx3OGxwbDEtT1RPTU9UT1BMIn0.Ox2HTkYwiAGfL-DPHkr6eiqzF5t0N-fJbvs-BzMIsMU/image;s=320x240,1 995 cm3
Renault Laguna Grandtour 2.0 dCi FAP Dynamique,https://www.otomoto.pl/osobowe/oferta/renault-laguna-ID6GC6Ym.html,9 500,PLN,299 510 km,Diesel,2007 ,Manualna,150,Kalisz Pomorski (Zachodniopomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZjbzI1M2s0ZGJsZjMtT1RPTU9UT1BMIn0.Sl8xicy1LhA_xGQGomHYYRFGgfxYBoI-GrCu51w6_tE/image;s=320x240,1 995 cm3
Ford Fiesta 1.25 Gold X,https://www.otomoto.pl/osobowe/oferta/ford-fiesta-tylko-127tyskm-gold-x-1wlasciciel-2010r-klima-1-25b-zadbana-p-szyba-ID6GDaBJ.html,18 900,PLN,127 000 km,Benzyna,2010 ,Manualna,82,Rydułtowy (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im5nOXJhczZwOTA1dzItT1RPTU9UT1BMIn0.FL2t5EC0JuITeZsUn2QCaMozCRXGDB7ut1uyS03k7cM/image;s=320x240,1 242 cm3
Skoda Superb 2.0 TDI Style DSG,https://www.otomoto.pl/osobowe/oferta/skoda-superb-szkoda-superb-2-0-dsg-150-km-ID6GDazf.html,70 000,PLN,212 000 km,Diesel,2016 ,Automatyczna,150,Tworkowa (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImI5eHo4NGdvZWlsOS1PVE9NT1RPUEwifQ.1TOb6vpQcGOoGh9tAMv_Xq0CiT4CtVXmH24a76yqCbY/image;s=320x240,1 968 cm3
Opel Vivaro Tourer 1.6 CDTI L1,https://www.otomoto.pl/osobowe/oferta/opel-vivaro-zadbany-niski-przebieg-ID6GyFqo.html,65 900,PLN,118 000 km,Diesel,2017 ,Manualna,145,Głogoczów (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndzNnZ3NG9scm95bjMtT1RPTU9UT1BMIn0.XRP22LR_LFMOmEv1KnY59jHGtENsVY0Bq6TCZVC1HR4/image;s=320x240,1 598 cm3
Citroën C5 Tourer 2.0 16V Confort,https://www.otomoto.pl/osobowe/oferta/citroen-c5-citroen-c5-lpg-ID6GDawi.html,17 000,PLN,306 000 km,Benzyna+LPG,2008 ,Manualna,140,Niepołomice (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhwZXZ0NnYwNnI4YTEtT1RPTU9UT1BMIn0.4QvWj5PdZt0972fsfkT6lEgp8NBNUmJlXCKC1oyevis/image;s=320x240,1 997 cm3
Peugeot 107,https://www.otomoto.pl/osobowe/oferta/peugeot-107-2007-rok-stan-bardzo-dobry-5-drzwiowe-ID6GC6Wi.html,10 000,PLN,172 565 km,Benzyna,2007 ,Manualna,68,Katowice (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inp1MTMwbnZkdzRneC1PVE9NT1RPUEwifQ.CncDN_PBsrljUi336r-2Rjk28zbVDzxeMhETJrCdbHs/image;s=320x240,998 cm3
Kia Ceed SW 1.6 CRDi DCT GT Line,https://www.otomoto.pl/osobowe/oferta/kia-ceed-kia-ceed-gt-line-1-6-crdi-136km-full-wersja-automat-lopatki-f1-piekna-ID6GC71m.html,45 800,PLN,189 000 km,Diesel,2017 ,Automatyczna,136,Mogilany (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRmZ3F2OWw0ajFkZS1PVE9NT1RPUEwifQ.NNX_MDG75pg2YLJJk0orFKQN7HoCITEURUGKCl9lvDw/image;s=320x240,1 598 cm3
Peugeot 3008 1.2 PureTech Allure S&S,https://www.otomoto.pl/osobowe/oferta/peugeot-3008-1-2-puretech-allure-salon-polska-bezwypadkowy-bogata-wersja-ID6GC6Rl.html,73 900,PLN,98 800 km,Benzyna,2017 ,Manualna,130,Chorzów (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFjMndyamM3eDVhZTItT1RPTU9UT1BMIn0.b75JNYJT464V4IrPHffp1CRKwHi3ITz_-OGPCF0mHWE/image;s=320x240,1 199 cm3
Renault Captur,https://www.otomoto.pl/osobowe/oferta/renault-captur-pierwszy-wlasciciel-stan-idealny-red-edition-ID6GC6X6.html,69 000,PLN,49 231 km,Benzyna,2019 ,Automatyczna,150,Warszawa (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjhwbWl0NjY4MmFhdTItT1RPTU9UT1BMIn0.CIcUajMONJB2vIIIn6HgtQxIfYLcyNMDjNbVm-A6RKc/image;s=320x240,1 332 cm3
Peugeot 1007 1.4 Trendy,https://www.otomoto.pl/osobowe/oferta/peugeot-1007-zadbany-klima-stan-bdb-okazja-ID6GDaAD.html,6 500,PLN,162 000 km,Benzyna,2007 ,Manualna,75,Wejherowo (Pomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRld2czYXYyYzgwOTMtT1RPTU9UT1BMIn0.4i2nR4371maiiUToPQLBn8FeF-10PTQW_lHoy5Bah0g/image;s=320x240,1 360 cm3
Land Rover Range Rover Evoque,https://www.otomoto.pl/osobowe/oferta/land-rover-range-rover-evoque-rangel-rover-evoque-pierwszy-wlasciciel-faktura-vat-ID6GDar6.html,82 000,PLN,111 000 km,Diesel,2018 ,Manualna,150,Swarzędz (Wielkopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im82MTVndDY0YWRrYTMtT1RPTU9UT1BMIn0.-R8ZbvRacLpojLM58l46Ig2TBS24CRyUH8qiDCj8bDI/image;s=320x240,1 999 cm3
Toyota Corolla Verso 2.0 D-4D Prestige 7os,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-verso-toyota-corolla-verso-2-0-d-4d-prestige-7-os-ID6GDayl.html,8 499,PLN,315 090 km,Diesel,2005 ,Manualna,116,Brzeg (Opolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFyaTA0aXRoN2VteDItT1RPTU9UT1BMIn0.sToiSSOBAB2-xUGMfxhDgMWYZN5sXT5RLYWkfxadvcU/image;s=320x240,1 995 cm3
Volkswagen Passat 1.9 TDI Comfortline,https://www.otomoto.pl/osobowe/oferta/volkswagen-passat-vw-passat-b6-1-9-tdi-dpf-bluemotion-ID6GDapv.html,10 000,PLN,324 500 km,Diesel,2008 ,Manualna,105,Stargard (Zachodniopomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImVrdm52NmM1NjlyajEtT1RPTU9UT1BMIn0.6YkRuF3cL-V30D0G1vzKmmKhtt11Gruk7Ea3gHgHMd0/image;s=320x240,1 896 cm3
Toyota Corolla Verso,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-verso-ID6Gr4ZG.html,6 500,PLN,309 050 km,Diesel,2003 ,Manualna,90,Cięcina (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InFhdGpsY3VhOWtmdTItT1RPTU9UT1BMIn0.ikfFDRPe3FXUNf8Z6h3zQtMO__TF2I6Q03gGIe-PVTI/image;s=320x240,1 995 cm3
Mitsubishi Lancer 1.8 Inform,https://www.otomoto.pl/osobowe/oferta/mitsubishi-lancer-kamera-cofania-klimatyzacja-tempomat-ID6GDajz.html,25 000,PLN,156 000 km,Benzyna,2009 ,Manualna,143,Lidzbark Warmiński (Warmińsko-mazurskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im42YnoxMTgxb2tkZy1PVE9NT1RPUEwifQ.swTFI722etGz9B-Bo16kjqPZkloM1VA1uFRcbcxRvDw/image;s=320x240,1 798 cm3
Honda CR-V 2.0 Elegance (2WD),https://www.otomoto.pl/osobowe/oferta/honda-cr-v-honda-crv-iv-2016-86tys-km-super-stan-ID6GDax0.html,88 000,PLN,86 000 km,Benzyna,2016 ,Manualna,155,Sosnowiec (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZreTU1d3F1cnplYy1PVE9NT1RPUEwifQ.mUuEnX4FX968mejq8y4tArx5zWIUgsp3BNDAmsVMH8w/image;s=320x240,1 997 cm3
Audi Q5 2.0 TDI Quattro S tronic,https://www.otomoto.pl/osobowe/oferta/audi-q5-2-0tdi177km-4x4quattro-xenon-ledy-navi-pdc-z-niemiec-lift-ID6Gr29p.html,65 900,PLN,207 000 km,Diesel,2013 ,Automatyczna,177,Ostrów Mazowiecka (Mazowieckie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imc0cWo4d3JuMXZ2NzItT1RPTU9UT1BMIn0.gKyxkkEuuwQsWfLTp0AfOiHKuFhALoSoTaGPgO3BqaU/image;s=320x240,1 968 cm3
